Heart,Calories,Steps,Distance,Age,Gender,Weight,Height,Activity
99,3.605760098,7,0.00323113,23,F,180,5.3,0.Sleep
97,4.056479931,30,0.013918715,23,F,180,5.3,0.Sleep
100,4.507199764,55,0.025476219,23,F,180,5.3,0.Sleep
100,3.831120014,21,0.009693391,23,F,180,5.3,0.Sleep
105,5.183279991,68,0.031503521,23,F,180,5.3,0.Sleep
110,7.662240028,120,0.055674858,23,F,180,5.3,0.Sleep
114,7.662240028,119,0.055177763,23,F,180,5.3,0.Sleep
119,8.112959862,122,0.056606915,23,F,180,5.3,0.Sleep
115,6.986159801,105,0.048715502,23,F,180,5.3,0.Sleep
105,6.084720135,77,0.035728842,23,F,180,5.3,0.Sleep
127,7.211520195,31,0.014353675,23,F,180,5.3,0.Sleep
128,7.436880112,63,0.029204447,23,F,180,5.3,0.Sleep
133,8.789039612,84,0.038959973,23,F,180,5.3,0.Sleep
142,9.239760399,42,0.019448919,23,F,180,5.3,0.Sleep
144,9.465120316,59,0.027340332,23,F,180,5.3,0.Sleep
137,8.789039612,100,0.046416428,23,F,180,5.3,0.Sleep
120,5.859360218,27,0.012489561,23,F,180,5.3,0.Sleep
107,1.690199971,0,0,23,F,180,5.3,0.Sleep
106,1.577520013,0,0,23,F,180,5.3,0.Sleep
105,1.577520013,0,0,23,F,180,5.3,0.Sleep
98,1.352159977,0,0,23,F,180,5.3,0.Sleep
102,1.690199971,0,0,23,F,180,5.3,0.Sleep
96,1.464840055,0,0,23,F,180,5.3,0.Sleep
96,5.408639908,33,0.015285731,23,F,180,5.3,0.Sleep
119,9.014399529,105,0.048715502,23,F,180,5.3,0.Sleep
117,5.859360218,23,0.010625447,23,F,180,5.3,0.Sleep
111,3.831120014,0,0,23,F,180,5.3,0.Sleep
105,1.577520013,0,0,23,F,180,5.3,0.Sleep
97,1.464840055,0,0,23,F,180,5.3,0.Sleep
96,3.831120014,22,0.010190488,23,F,180,5.3,0.Sleep
95,2.929680109,1,0.00043496,23,F,180,5.3,0.Sleep
88,1.464840055,0,0,23,F,180,5.3,0.Sleep
96,3.605760098,16,0.007394317,23,F,180,5.3,0.Sleep
88,3.380399942,19,0.008761334,23,F,180,5.3,0.Sleep
85,1.464840055,0,0,23,F,180,5.3,0.Sleep
81,1.464840055,0,0,23,F,180,5.3,0.Sleep
81,1.352159977,0,0,23,F,180,5.3,0.Sleep
80,2.929680109,7,0.00323113,23,F,180,5.3,0.Sleep
91,6.310080051,93,0.04312316,23,F,180,5.3,0.Sleep
109,7.436880112,116,0.053810745,23,F,180,5.3,0.Sleep
107,6.986159801,107,0.049647558,23,F,180,5.3,0.Sleep
106,4.507199764,23,0.010625447,23,F,180,5.3,0.Sleep
93,1.464840055,0,0,23,F,180,5.3,0.Sleep
92,1.352159977,0,0,23,F,180,5.3,0.Sleep
93,3.380399942,8,0.00366609,23,F,180,5.3,0.Sleep
93,4.507199764,35,0.016217789,23,F,180,5.3,0.Sleep
104,7.662240028,103,0.047783446,23,F,180,5.3,0.Sleep
106,5.183279991,53,0.024544163,23,F,180,5.3,0.Sleep
98,2.929680109,4,0.001801976,23,F,180,5.3,0.Sleep
90,1.464840055,0,0,23,F,180,5.3,0.Sleep
87,1.464840055,0,0,23,F,180,5.3,0.Sleep
84,1.352159977,0,0,23,F,180,5.3,0.Sleep
88,1.464840055,0,0,23,F,180,5.3,0.Sleep
89,1.352159977,0,0,23,F,180,5.3,0.Sleep
88,3.155040026,11,0.005095244,23,F,180,5.3,0.Sleep
85,2.929680109,8,0.00366609,23,F,180,5.3,0.Sleep
87,5.408639908,77,0.035728842,23,F,180,5.3,0.Sleep
101,4.056479931,68,0.031503521,23,F,180,5.3,0.Sleep
99,1.577520013,0,0,23,F,180,5.3,0.Sleep
81,1.464840055,0,0,23,F,180,5.3,0.Sleep
83,1.464840055,0,0,23,F,180,5.3,0.Sleep
84,1.464840055,0,0,23,F,180,5.3,0.Sleep
79,1.239480019,0,0,23,F,180,5.3,0.Sleep
82,2.929680109,7,0.00323113,23,F,180,5.3,0.Sleep
91,8.338319778,104,0.048218403,23,F,180,5.3,0.Sleep
114,7.436880112,98,0.045484371,23,F,180,5.3,0.Sleep
119,5.859360218,9,0.004163187,23,F,180,5.3,0.Sleep
84,1.464840055,0,0,23,F,180,5.3,0.Sleep
88,4.281839848,51,0.023612106,23,F,180,5.3,0.Sleep
97,4.507199764,63,0.029204447,23,F,180,5.3,0.Sleep
96,3.605760098,14,0.006462261,23,F,180,5.3,0.Sleep
83,2.929680109,7,0.00323113,23,F,180,5.3,0.Sleep
81,2.704319954,1,0.00043496,23,F,180,5.3,0.Sleep
79,1.464840055,0,0,23,F,180,5.3,0.Sleep
78,1.126799941,0,0,23,F,180,5.3,0.Sleep
74,1.239480019,0,0,23,F,180,5.3,0.Sleep
80,1.464840055,0,0,23,F,180,5.3,0.Sleep
80,1.126799941,0,0,23,F,180,5.3,0.Sleep
80,1.126799941,0,0,23,F,180,5.3,0.Sleep
83,1.464840055,0,0,23,F,180,5.3,0.Sleep
84,1.464840055,0,0,23,F,180,5.3,0.Sleep
85,2.929680109,9,0.004163187,23,F,180,5.3,0.Sleep
78,3.605760098,29,0.013421617,23,F,180,5.3,0.Sleep
95,6.084720135,103,0.047783446,23,F,180,5.3,0.Sleep
95,3.831120014,31,0.014353675,23,F,180,5.3,0.Sleep
76,1.239480019,0,0,23,F,180,5.3,0.Sleep
82,6.986159801,68,0.031503521,23,F,180,5.3,0.Sleep
101,5.859360218,76,0.035231747,23,F,180,5.3,0.Sleep
81,1.352159977,0,0,23,F,180,5.3,0.Sleep
76,1.239480019,0,0,23,F,180,5.3,0.Sleep
76,1.239480019,0,0,23,F,180,5.3,0.Sleep
84,2.929680109,10,0.004598147,23,F,180,5.3,0.Sleep
74,2.704319954,7,0.00323113,23,F,180,5.3,0.Sleep
73,1.126799941,0,0,23,F,180,5.3,0.Sleep
73,1.126799941,0,0,23,F,180,5.3,0.Sleep
73,1.126799941,0,0,23,F,180,5.3,0.Sleep
71,1.126799941,0,0,23,F,180,5.3,0.Sleep
73,1.126799941,0,0,23,F,180,5.3,0.Sleep
74,1.126799941,0,0,23,F,180,5.3,0.Sleep
76,1.126799941,0,0,23,F,180,5.3,0.Sleep
73,1.126799941,0,0,23,F,180,5.3,0.Sleep
71,1.239480019,0,0,23,F,180,5.3,0.Sleep
76,4.281839848,52,0.024109202,23,F,180,5.3,0.Sleep
92,5.633999825,110,0.051014576,23,F,180,5.3,0.Sleep
94,4.507199764,47,0.021810129,23,F,180,5.3,0.Sleep
101,7.436880112,116,0.053810745,23,F,180,5.3,0.Sleep
113,7.887599945,122,0.056606915,23,F,180,5.3,0.Sleep
108,4.957920074,40,0.018516861,23,F,180,5.3,0.Sleep
83,1.352159977,0,0,23,F,180,5.3,0.Sleep
85,2.929680109,6,0.002734033,23,F,180,5.3,0.Sleep
81,1.352159977,0,0,23,F,180,5.3,0.Sleep
81,1.352159977,0,0,23,F,180,5.3,0.Sleep
81,2.929680109,11,0.005095244,23,F,180,5.3,0.Sleep
82,1.352159977,0,0,23,F,180,5.3,0.Sleep
81,2.704319954,5,0.002299073,23,F,180,5.3,0.Sleep
75,3.155040026,19,0.008761334,23,F,180,5.3,0.Sleep
101,9.35243988,131,0.060770102,23,F,180,5.3,0.Sleep
119,9.690480232,88,0.062261395,23,F,180,5.3,0.Sleep
106,1.690199971,0,0,23,F,180,5.3,0.Sleep
104,4.507199764,27,0.012489561,23,F,180,5.3,0.Sleep
86,1.464840055,0,0,23,F,180,5.3,0.Sleep
74,1.239480019,0,0,23,F,180,5.3,0.Sleep
73,1.126799941,0,0,23,F,180,5.3,0.Sleep
74,1.126799941,0,0,23,F,180,5.3,0.Sleep
76,1.126799941,0,0,23,F,180,5.3,0.Sleep
76,1.126799941,0,0,23,F,180,5.3,0.Sleep
79,1.126799941,0,0,23,F,180,5.3,0.Sleep
79,1.126799941,0,0,23,F,180,5.3,0.Sleep
79,1.126799941,0,0,23,F,180,5.3,0.Sleep
81,2.704319954,4,0.001801976,23,F,180,5.3,0.Sleep
95,4.732560158,118,0.054742802,23,F,180,5.3,0.Sleep
128,9.803159714,172,0.079784058,23,F,180,5.3,0.Sleep
153,11.04263973,130,0.091962934,23,F,180,5.3,0.Sleep
144,9.465120316,36,0.016652748,23,F,180,5.3,0.Sleep
130,7.436880112,18,0.008326374,23,F,180,5.3,0.Sleep
111,4.957920074,11,0.005095244,23,F,180,5.3,0.Sleep
97,1.464840055,0,0,23,F,180,5.3,0.Sleep
96,3.605760098,14,0.006462261,23,F,180,5.3,0.Sleep
95,1.464840055,0,0,23,F,180,5.3,0.Sleep
88,1.464840055,0,0,23,F,180,5.3,0.Sleep
87,1.464840055,0,0,23,F,180,5.3,0.Sleep
88,1.464840055,0,0,23,F,180,5.3,0.Sleep
89,1.464840055,0,0,23,F,180,5.3,0.Sleep
94,1.464840055,0,0,23,F,180,5.3,0.Sleep
96,3.380399942,5,0.002299073,23,F,180,5.3,0.Sleep
102,4.281839848,37,0.017149845,23,F,180,5.3,0.Sleep
114,6.760799885,93,0.04312316,23,F,180,5.3,0.Sleep
124,8.67636013,134,0.062137119,23,F,180,5.3,0.Sleep
123,8.67636013,130,0.091962934,23,F,180,5.3,0.Sleep
122,9.014399529,107,0.075683013,23,F,180,5.3,0.Sleep
124,8.112959862,70,0.032435577,23,F,180,5.3,0.Sleep
129,7.436880112,36,0.016652748,23,F,180,5.3,0.Sleep
118,5.859360218,31,0.014353675,23,F,180,5.3,0.Sleep
109,4.732560158,13,0.0060273,23,F,180,5.3,0.Sleep
102,3.831120014,6,0.002734033,23,F,180,5.3,0.Sleep
89,1.352159977,0,0,23,F,180,5.3,0.Sleep
94,1.352159977,0,0,23,F,180,5.3,0.Sleep
94,1.352159977,0,0,23,F,180,5.3,0.Sleep
90,1.464840055,0,0,23,F,180,5.3,0.Sleep
93,1.352159977,0,0,23,F,180,5.3,0.Sleep
92,1.352159977,0,0,23,F,180,5.3,0.Sleep
89,1.464840055,0,0,23,F,180,5.3,0.Sleep
88,3.155040026,13,0.0060273,23,F,180,5.3,0.Sleep
86,1.464840055,0,0,23,F,180,5.3,0.Sleep
82,1.352159977,0,0,23,F,180,5.3,0.Sleep
82,1.352159977,0,0,23,F,180,5.3,0.Sleep
85,1.464840055,0,0,23,F,180,5.3,0.Sleep
89,4.507199764,52,0.024109202,23,F,180,5.3,0.Sleep
100,5.633999825,114,0.052878689,23,F,180,5.3,0.Sleep
112,8.338319778,118,0.054742802,23,F,180,5.3,0.Sleep
116,8.338319778,121,0.05610982,23,F,180,5.3,0.Sleep
119,8.563679695,118,0.054742802,23,F,180,5.3,0.Sleep
119,8.338319778,116,0.053810745,23,F,180,5.3,0.Sleep
118,7.662240028,115,0.053375784,23,F,180,5.3,0.Sleep
117,6.535439968,74,0.03429969,23,F,180,5.3,0.Sleep
111,4.732560158,10,0.004598147,23,F,180,5.3,0.Sleep
107,5.183279991,49,0.022742186,23,F,180,5.3,0.Sleep
112,7.211520195,108,0.05008252,23,F,180,5.3,0.Sleep
115,7.436880112,112,0.051946633,23,F,180,5.3,0.Sleep
118,6.986159801,93,0.04312316,23,F,180,5.3,0.Sleep
116,5.633999825,46,0.021313032,23,F,180,5.3,0.Sleep
101,1.690199971,0,0,23,F,180,5.3,0.Sleep
98,4.056479931,25,0.011557505,23,F,180,5.3,0.Sleep
95,1.464840055,0,0,23,F,180,5.3,0.Sleep
91,1.464840055,0,0,23,F,180,5.3,0.Sleep
87,1.464840055,0,0,23,F,180,5.3,0.Sleep
88,3.380399942,15,0.006959357,23,F,180,5.3,0.Sleep
97,4.732560158,55,0.025476219,23,F,180,5.3,0.Sleep
124,8.67636013,131,0.060770102,23,F,180,5.3,0.Sleep
133,9.35243988,133,0.094075598,23,F,180,5.3,0.Sleep
133,9.35243988,141,0.099730074,23,F,180,5.3,0.Sleep
128,9.465120316,140,0.099046566,23,F,180,5.3,0.Sleep
138,8.563679695,5,0.002299073,23,F,180,5.3,0.Sleep
125,5.859360218,0,0,23,F,180,5.3,0.Sleep
110,4.957920074,33,0.015285731,23,F,180,5.3,0.Sleep
121,6.535439968,123,0.057041876,23,F,180,5.3,0.Sleep
115,5.633999825,26,0.012054601,23,F,180,5.3,0.Sleep
101,1.690199971,0,0,23,F,180,5.3,0.Sleep
101,1.577520013,0,0,23,F,180,5.3,0.Sleep
104,4.056479931,15,0.006959357,23,F,180,5.3,0.Sleep
112,4.957920074,19,0.008761334,23,F,180,5.3,0.Sleep
110,3.831120014,0,0,23,F,180,5.3,0.Sleep
107,1.577520013,0,0,23,F,180,5.3,0.Sleep
101,1.577520013,0,0,23,F,180,5.3,0.Sleep
102,1.577520013,0,0,23,F,180,5.3,0.Sleep
105,1.577520013,0,0,23,F,180,5.3,0.Sleep
102,3.831120014,9,0.004163187,23,F,180,5.3,0.Sleep
100,1.577520013,0,0,23,F,180,5.3,0.Sleep
96,1.352159977,0,0,23,F,180,5.3,0.Sleep
92,1.352159977,0,0,23,F,180,5.3,0.Sleep
92,1.464840055,0,0,23,F,180,5.3,0.Sleep
106,6.310080051,88,0.040824085,23,F,180,5.3,0.Sleep
116,7.662240028,116,0.053810745,23,F,180,5.3,0.Sleep
113,5.183279991,27,0.012489561,23,F,180,5.3,0.Sleep
108,4.732560158,27,0.012489561,23,F,180,5.3,0.Sleep
105,1.690199971,0,0,23,F,180,5.3,0.Sleep
103,4.056479931,7,0.00323113,23,F,180,5.3,0.Sleep
97,2.929680109,4,0.001801976,23,F,180,5.3,0.Sleep
101,1.690199971,0,0,23,F,180,5.3,0.Sleep
103,1.690199971,0,0,23,F,180,5.3,0.Sleep
105,1.690199971,0,0,23,F,180,5.3,0.Sleep
104,1.577520013,0,0,23,F,180,5.3,0.Sleep
101,1.690199971,0,0,23,F,180,5.3,0.Sleep
99,1.464840055,0,0,23,F,180,5.3,0.Sleep
97,1.352159977,0,0,23,F,180,5.3,0.Sleep
98,1.464840055,0,0,23,F,180,5.3,0.Sleep
95,1.464840055,0,0,23,F,180,5.3,0.Sleep
95,3.380399942,9,0.004163187,23,F,180,5.3,0.Sleep
96,1.464840055,0,0,23,F,180,5.3,0.Sleep
93,3.380399942,12,0.005530204,23,F,180,5.3,0.Sleep
96,1.464840055,0,0,23,F,180,5.3,0.Sleep
98,1.464840055,0,0,23,F,180,5.3,0.Sleep
95,1.464840055,0,0,23,F,180,5.3,0.Sleep
92,3.831120014,23,0.010625447,23,F,180,5.3,0.Sleep
100,4.056479931,20,0.00925843,23,F,180,5.3,0.Sleep
89,2.929680109,5,0.002299073,23,F,180,5.3,0.Sleep
91,3.605760098,16,0.007394317,23,F,180,5.3,0.Sleep
94,1.464840055,0,0,23,F,180,5.3,0.Sleep
88,1.464840055,0,0,23,F,180,5.3,0.Sleep
90,3.155040026,6,0.002734033,23,F,180,5.3,0.Sleep
88,1.464840055,0,0,23,F,180,5.3,0.Sleep
86,1.464840055,0,0,23,F,180,5.3,0.Sleep
87,1.464840055,0,0,23,F,180,5.3,0.Sleep
82,1.352159977,0,0,23,F,180,5.3,0.Sleep
86,1.464840055,0,0,23,F,180,5.3,0.Sleep
79,1.239480019,0,0,23,F,180,5.3,0.Sleep
81,1.464840055,0,0,23,F,180,5.3,0.Sleep
85,1.352159977,0,0,23,F,180,5.3,0.Sleep
86,1.464840055,0,0,23,F,180,5.3,0.Sleep
84,1.464840055,0,0,23,F,180,5.3,0.Sleep
87,3.380399942,17,0.007829277,23,F,180,5.3,0.Sleep
88,1.464840055,0,0,23,F,180,5.3,0.Sleep
83,1.464840055,0,0,23,F,180,5.3,0.Sleep
80,1.239480019,0,0,23,F,180,5.3,0.Sleep
83,1.464840055,0,0,23,F,180,5.3,0.Sleep
87,3.155040026,8,0.00366609,23,F,180,5.3,0.Sleep
82,1.464840055,0,0,23,F,180,5.3,0.Sleep
72,2.704319954,6,0.002734033,23,F,180,5.3,0.Sleep
80,1.239480019,0,0,23,F,180,5.3,0.Sleep
84,1.464840055,0,0,23,F,180,5.3,0.Sleep
79,1.239480019,0,0,23,F,180,5.3,0.Sleep
84,3.155040026,18,0.008326374,23,F,180,5.3,0.Sleep
84,1.464840055,0,0,23,F,180,5.3,0.Sleep
84,1.464840055,0,0,23,F,180,5.3,0.Sleep
83,2.929680109,9,0.004163187,23,F,180,5.3,0.Sleep
88,3.155040026,7,0.00323113,23,F,180,5.3,0.Sleep
84,3.155040026,17,0.007829277,23,F,180,5.3,1.Sedentary
89,1.464840055,0,0,23,F,180,5.3,1.Sedentary
86,1.464840055,0,0,23,F,180,5.3,1.Sedentary
82,1.464840055,0,0,23,F,180,5.3,1.Sedentary
80,1.239480019,0,0,23,F,180,5.3,1.Sedentary
81,1.464840055,0,0,23,F,180,5.3,1.Sedentary
82,1.464840055,0,0,23,F,180,5.3,1.Sedentary
76,1.239480019,0,0,23,F,180,5.3,1.Sedentary
73,1.239480019,0,0,23,F,180,5.3,1.Sedentary
80,1.464840055,0,0,23,F,180,5.3,1.Sedentary
83,1.352159977,0,0,23,F,180,5.3,1.Sedentary
80,2.704319954,6,0.002734033,23,F,180,5.3,1.Sedentary
81,2.929680109,12,0.005530204,23,F,180,5.3,1.Sedentary
81,1.352159977,0,0,23,F,180,5.3,1.Sedentary
83,2.929680109,8,0.00366609,23,F,180,5.3,1.Sedentary
80,1.239480019,0,0,23,F,180,5.3,1.Sedentary
82,1.464840055,0,0,23,F,180,5.3,1.Sedentary
80,1.352159977,0,0,23,F,180,5.3,1.Sedentary
78,2.704319954,5,0.002299073,23,F,180,5.3,1.Sedentary
79,1.239480019,0,0,23,F,180,5.3,1.Sedentary
83,1.464840055,0,0,23,F,180,5.3,1.Sedentary
84,3.380399942,20,0.00925843,23,F,180,5.3,1.Sedentary
90,4.281839848,34,0.015720692,23,F,180,5.3,1.Sedentary
94,4.732560158,67,0.03106856,23,F,180,5.3,1.Sedentary
107,7.436880112,117,0.054245707,23,F,180,5.3,1.Sedentary
108,6.310080051,79,0.036660898,23,F,180,5.3,1.Sedentary
111,5.633999825,61,0.028272389,23,F,180,5.3,1.Sedentary
115,6.760799885,88,0.040824085,23,F,180,5.3,1.Sedentary
117,6.084720135,53,0.024544163,23,F,180,5.3,1.Sedentary
101,4.281839848,28,0.012986658,23,F,180,5.3,1.Sedentary
82,2.929680109,7,0.00323113,23,F,180,5.3,1.Sedentary
92,10.5919199,105,0.048715502,23,F,180,5.3,2.Light
127,6.084720135,0,0,23,F,180,5.3,2.Light
113,4.619880199,0,0,23,F,180,5.3,1.Sedentary
97,1.464840055,0,0,23,F,180,5.3,1.Sedentary
93,3.380399942,14,0.006462261,23,F,180,5.3,1.Sedentary
105,6.986159801,115,0.053375784,23,F,180,5.3,1.Sedentary
98,9.014399529,122,0.056606915,23,F,180,5.3,1.Sedentary
118,8.451000214,125,0.057973932,23,F,180,5.3,1.Sedentary
124,9.127079964,126,0.089166768,23,F,180,5.3,1.Sedentary
125,8.901720047,125,0.088421121,23,F,180,5.3,1.Sedentary
126,8.563679695,101,0.071457684,23,F,180,5.3,1.Sedentary
122,7.887599945,119,0.055177763,23,F,180,5.3,1.Sedentary
104,6.535439968,96,0.044552315,23,F,180,5.3,1.Sedentary
104,1.690199971,0,0,23,F,180,5.3,1.Sedentary
102,1.577520013,0,0,23,F,180,5.3,1.Sedentary
96,1.464840055,0,0,23,F,180,5.3,1.Sedentary
95,1.464840055,0,0,23,F,180,5.3,1.Sedentary
91,1.464840055,0,0,23,F,180,5.3,1.Sedentary
94,3.831120014,24,0.011122544,23,F,180,5.3,1.Sedentary
93,1.464840055,0,0,23,F,180,5.3,1.Sedentary
85,1.464840055,0,0,23,F,180,5.3,1.Sedentary
91,4.732560158,59,0.027340332,23,F,180,5.3,1.Sedentary
116,7.662240028,123,0.057041876,23,F,180,5.3,1.Sedentary
135,8.563679695,115,0.053375784,23,F,180,5.3,1.Sedentary
135,9.014399529,121,0.05610982,23,F,180,5.3,1.Sedentary
130,8.338319778,126,0.058471028,23,F,180,5.3,1.Sedentary
130,8.112959862,122,0.056606915,23,F,180,5.3,1.Sedentary
122,8.563679695,108,0.05008252,23,F,180,5.3,1.Sedentary
111,5.633999825,59,0.027340332,23,F,180,5.3,1.Sedentary
105,4.281839848,14,0.006462261,23,F,180,5.3,1.Sedentary
99,1.690199971,0,0,23,F,180,5.3,1.Sedentary
98,4.056479931,42,0.019448919,23,F,180,5.3,1.Sedentary
121,6.310080051,118,0.054742802,23,F,180,5.3,1.Sedentary
124,7.887599945,121,0.05610982,23,F,180,5.3,1.Sedentary
138,8.789039612,118,0.054742802,23,F,180,5.3,1.Sedentary
128,7.662240028,109,0.050579615,23,F,180,5.3,1.Sedentary
120,6.986159801,84,0.038959973,23,F,180,5.3,1.Sedentary
122,6.760799885,52,0.024109202,23,F,180,5.3,1.Sedentary
107,4.281839848,10,0.004598147,23,F,180,5.3,1.Sedentary
89,2.929680109,4,0.001801976,23,F,180,5.3,1.Sedentary
97,4.281839848,38,0.017584804,23,F,180,5.3,1.Sedentary
103,4.056479931,8,0.00366609,23,F,180,5.3,1.Sedentary
105,4.056479931,12,0.005530204,23,F,180,5.3,1.Sedentary
96,1.464840055,0,0,23,F,180,5.3,1.Sedentary
89,1.464840055,0,0,23,F,180,5.3,1.Sedentary
88,2.929680109,6,0.002734033,23,F,180,5.3,1.Sedentary
92,3.605760098,23,0.010625447,23,F,180,5.3,1.Sedentary
94,1.464840055,0,0,23,F,180,5.3,1.Sedentary
95,3.380399942,10,0.004598147,23,F,180,5.3,1.Sedentary
93,1.464840055,0,0,23,F,180,5.3,1.Sedentary
94,1.464840055,0,0,23,F,180,5.3,1.Sedentary
101,4.732560158,53,0.024544163,23,F,180,5.3,1.Sedentary
100,3.605760098,5,0.002299073,23,F,180,5.3,1.Sedentary
92,1.352159977,0,0,23,F,180,5.3,1.Sedentary
89,1.352159977,0,0,23,F,180,5.3,1.Sedentary
86,3.155040026,11,0.005095244,23,F,180,5.3,1.Sedentary
92,3.605760098,25,0.011557505,23,F,180,5.3,1.Sedentary
94,1.352159977,0,0,23,F,180,5.3,1.Sedentary
88,1.464840055,0,0,23,F,180,5.3,1.Sedentary
88,1.464840055,0,0,23,F,180,5.3,1.Sedentary
89,2.929680109,6,0.002734033,23,F,180,5.3,1.Sedentary
81,1.464840055,0,0,23,F,180,5.3,1.Sedentary
85,1.464840055,0,0,23,F,180,5.3,1.Sedentary
85,1.464840055,0,0,23,F,180,5.3,1.Sedentary
87,1.464840055,0,0,23,F,180,5.3,1.Sedentary
89,3.831120014,30,0.013918715,23,F,180,5.3,1.Sedentary
87,1.464840055,0,0,23,F,180,5.3,1.Sedentary
84,1.464840055,0,0,23,F,180,5.3,1.Sedentary
86,1.464840055,0,0,23,F,180,5.3,1.Sedentary
88,1.352159977,0,0,23,F,180,5.3,1.Sedentary
88,1.464840055,0,0,23,F,180,5.3,1.Sedentary
88,3.155040026,7,0.00323113,23,F,180,5.3,1.Sedentary
91,1.352159977,0,0,23,F,180,5.3,1.Sedentary
90,3.380399942,14,0.006462261,23,F,180,5.3,1.Sedentary
89,1.464840055,0,0,23,F,180,5.3,1.Sedentary
90,1.464840055,0,0,23,F,180,5.3,1.Sedentary
89,1.464840055,0,0,23,F,180,5.3,1.Sedentary
87,1.464840055,0,0,23,F,180,5.3,1.Sedentary
87,1.464840055,0,0,23,F,180,5.3,1.Sedentary
83,1.352159977,0,0,23,F,180,5.3,1.Sedentary
83,1.464840055,0,0,23,F,180,5.3,1.Sedentary
79,1.239480019,0,0,23,F,180,5.3,1.Sedentary
81,1.464840055,0,0,23,F,180,5.3,2.Light
78,1.126799941,0,0,23,F,180,5.3,2.Light
78,2.929680109,7,0.00323113,23,F,180,5.3,1.Sedentary
83,2.929680109,10,0.004598147,23,F,180,5.3,1.Sedentary
84,1.464840055,0,0,23,F,180,5.3,1.Sedentary
86,3.155040026,13,0.0060273,23,F,180,5.3,2.Light
96,1.464840055,0,0,23,F,180,5.3,1.Sedentary
97,4.056479931,27,0.012489561,23,F,180,5.3,1.Sedentary
95,3.380399942,8,0.00366609,23,F,180,5.3,1.Sedentary
101,3.831120014,12,0.005530204,23,F,180,5.3,1.Sedentary
99,1.464840055,0,0,23,F,180,5.3,1.Sedentary
88,3.380399942,15,0.006959357,23,F,180,5.3,1.Sedentary
88,3.831120014,34,0.015720692,23,F,180,5.3,1.Sedentary
95,3.380399942,11,0.005095244,23,F,180,5.3,1.Sedentary
92,3.380399942,7,0.00323113,23,F,180,5.3,1.Sedentary
96,3.831120014,23,0.010625447,23,F,180,5.3,1.Sedentary
84,1.464840055,0,0,23,F,180,5.3,1.Sedentary
84,3.155040026,13,0.0060273,23,F,180,5.3,1.Sedentary
94,3.831120014,28,0.012986658,23,F,180,5.3,1.Sedentary
90,1.464840055,0,0,23,F,180,5.3,1.Sedentary
86,1.464840055,0,0,23,F,180,5.3,1.Sedentary
89,1.464840055,0,0,23,F,180,5.3,1.Sedentary
92,3.831120014,28,0.012986658,23,F,180,5.3,1.Sedentary
99,1.690199971,0,0,23,F,180,5.3,1.Sedentary
95,1.464840055,0,0,23,F,180,5.3,1.Sedentary
96,3.380399942,7,0.00323113,23,F,180,5.3,1.Sedentary
93,3.380399942,8,0.00366609,23,F,180,5.3,1.Sedentary
99,4.281839848,30,0.013918715,23,F,180,5.3,1.Sedentary
99,4.056479931,17,0.007829277,23,F,180,5.3,1.Sedentary
99,3.831120014,14,0.006462261,23,F,180,5.3,1.Sedentary
88,2.929680109,4,0.001801976,23,F,180,5.3,1.Sedentary
79,1.239480019,0,0,23,F,180,5.3,1.Sedentary
86,3.380399942,17,0.007829277,23,F,180,5.3,1.Sedentary
87,3.155040026,9,0.004163187,23,F,180,5.3,1.Sedentary
83,1.464840055,0,0,23,F,180,5.3,1.Sedentary
86,1.464840055,0,0,23,F,180,5.3,1.Sedentary
84,1.352159977,0,0,23,F,180,5.3,1.Sedentary
80,1.239480019,0,0,23,F,180,5.3,1.Sedentary
81,1.352159977,0,0,23,F,180,5.3,1.Sedentary
80,1.239480019,0,0,23,F,180,5.3,1.Sedentary
82,1.352159977,0,0,23,F,180,5.3,1.Sedentary
82,1.352159977,0,0,23,F,180,5.3,1.Sedentary
79,1.239480019,0,0,23,F,180,5.3,1.Sedentary
82,2.929680109,9,0.004163187,23,F,180,5.3,1.Sedentary
84,2.929680109,4,0.001801976,23,F,180,5.3,1.Sedentary
82,1.352159977,0,0,23,F,180,5.3,1.Sedentary
82,1.464840055,0,0,23,F,180,5.3,1.Sedentary
80,1.126799941,0,0,23,F,180,5.3,1.Sedentary
78,1.126799941,0,0,23,F,180,5.3,1.Sedentary
80,2.704319954,6,0.002734033,23,F,180,5.3,1.Sedentary
80,1.464840055,0,0,23,F,180,5.3,1.Sedentary
77,1.239480019,0,0,23,F,180,5.3,1.Sedentary
74,1.239480019,0,0,23,F,180,5.3,1.Sedentary
82,1.464840055,0,0,23,F,180,5.3,1.Sedentary
78,1.126799941,0,0,23,F,180,5.3,1.Sedentary
81,1.464840055,0,0,23,F,180,5.3,1.Sedentary
80,2.929680109,7,0.00323113,23,F,180,5.3,1.Sedentary
80,2.929680109,8,0.00366609,23,F,180,5.3,1.Sedentary
74,2.929680109,14,0.006462261,23,F,180,5.3,1.Sedentary
79,2.929680109,16,0.007394317,23,F,180,5.3,1.Sedentary
85,3.155040026,10,0.004598147,23,F,180,5.3,1.Sedentary
80,1.352159977,0,0,23,F,180,5.3,1.Sedentary
76,1.126799941,0,0,23,F,180,5.3,1.Sedentary
70,2.929680109,11,0.005095244,23,F,180,5.3,1.Sedentary
87,3.380399942,20,0.00925843,23,F,180,5.3,1.Sedentary
